reservationId	financeFieldId	type	name	title	value	total	isIncludedInTotalPrice	isOverriddenByUser	isMandatory	isDeleted
53199865	216503612	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199865	216503613	tax	salesTax	Sales tax	17.63	17.63	1	0	1	0
53199865	216503614	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	17.63	17.63	0	0	0	0
53199865	216503615	totals	airbnbPayoutSum	Airbnb payout sum	229.6	229.6	0	0	0	0
53199865	216503616	commissions	cancellationHostFee	Cancellation host fee	50.4	50.4	0	0	0	0
53199865	216503617	accommodation	baseRate	Base rate	245.0	245.0	1	0	1	0
53199865	216503618	commissions	hostChannelFee	Host channel fee	50.4	50.4	0	0	0	0
53199865	216503619	totals	totalPriceFromChannel	Total price from channel	297.63	297.63	0	0	0	0
53199856	216503559	totals	totalPaid	Total paid	232.25	232.25	0	0	0	0
53199856	216503560	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199856	216503561	tax	salesTax	Sales tax	13.25	13.25	1	0	1	0
53199856	216503562	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	13.25	13.25	0	0	0	0
53199856	216503563	totals	airbnbPayoutSum	Airbnb payout sum	179.58	179.58	0	0	0	0
53199856	216503564	commissions	cancellationHostFee	Cancellation host fee	39.42	39.42	0	0	0	0
53199856	216503565	accommodation	baseRate	Base rate	184.0	184.0	1	0	1	0
53199856	216503566	commissions	hostChannelFee	Host channel fee	39.42	39.42	0	0	0	0
53199856	216503567	totals	totalPriceFromChannel	Total price from channel	232.25	232.25	0	0	0	0
53199862	216503584	totals	totalPaid	Total paid	187.22	187.22	0	0	0	0
53199862	216503585	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199862	216503586	tax	salesTax	Sales tax	10.22	10.22	1	0	1	0
53199862	216503587	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	10.22	10.22	0	0	0	0
53199862	216503588	totals	airbnbPayoutSum	Airbnb payout sum	145.14	145.14	0	0	0	0
53199862	216503589	commissions	cancellationHostFee	Cancellation host fee	31.86	31.86	0	0	0	0
53199862	216503590	accommodation	baseRate	Base rate	142.0	142.0	1	0	1	0
53199862	216503591	commissions	hostChannelFee	Host channel fee	31.86	31.86	0	0	0	0
53199862	216503592	totals	totalPriceFromChannel	Total price from channel	187.22	187.22	0	0	0	0
53199844	216503505	totals	totalPaid	Total paid	396.26	396.26	0	0	0	0
53199844	216503506	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199844	216503507	tax	salesTax	Sales tax	24.26	24.26	1	0	1	0
53199844	216503508	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	24.26	24.26	0	0	0	0
53199844	216503509	totals	airbnbPayoutSum	Airbnb payout sum	305.04	305.04	0	0	0	0
53199844	216503510	commissions	cancellationHostFee	Cancellation host fee	66.96	66.96	0	0	0	0
53199844	216503511	accommodation	baseRate	Base rate	337.0	337.0	1	0	1	0
53199844	216503512	commissions	hostChannelFee	Host channel fee	66.96	66.96	0	0	0	0
53199844	216503513	totals	totalPriceFromChannel	Total price from channel	396.26	396.26	0	0	0	0
53199842	216503479	totals	totalPaid	Total paid	349.09	349.09	0	0	0	0
53199842	216503480	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199842	216503481	tax	salesTax	Sales tax	21.09	21.09	1	0	1	0
53199842	216503482	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	21.09	21.09	0	0	0	0
53199842	216503483	totals	airbnbPayoutSum	Airbnb payout sum	268.96	268.96	0	0	0	0
53199842	216503484	commissions	cancellationHostFee	Cancellation host fee	59.04	59.04	0	0	0	0
53199842	216503485	accommodation	baseRate	Base rate	293.0	293.0	1	0	1	0
53199842	216503486	commissions	hostChannelFee	Host channel fee	59.04	59.04	0	0	0	0
53199842	216503487	totals	totalPriceFromChannel	Total price from channel	349.09	349.09	0	0	0	0
53199838	216503467	totals	totalPaid	Total paid	131.48	131.48	0	0	0	0
53199838	216503468	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199838	216503469	tax	salesTax	Sales tax	6.48	6.48	1	0	1	0
53199838	216503470	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	6.48	6.48	0	0	0	0
53199838	216503471	totals	airbnbPayoutSum	Airbnb payout sum	102.5	102.5	0	0	0	0
53199838	216503472	commissions	cancellationHostFee	Cancellation host fee	22.5	22.5	0	0	0	0
53199838	216503473	accommodation	baseRate	Base rate	90.0	90.0	1	0	1	0
53199838	216503474	commissions	hostChannelFee	Host channel fee	22.5	22.5	0	0	0	0
53199838	216503475	totals	totalPriceFromChannel	Total price from channel	131.48	131.48	0	0	0	0
53199835	216503440	totals	totalPaid	Total paid	136.37	136.37	0	0	0	0
53199835	216503441	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199835	216503442	tax	salesTax	Sales tax	2.37	2.37	1	0	1	0
53199835	216503443	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	2.37	2.37	0	0	0	0
53199835	216503444	totals	airbnbPayoutSum	Airbnb payout sum	109.88	109.88	0	0	0	0
53199835	216503445	commissions	cancellationHostFee	Cancellation host fee	24.12	24.12	0	0	0	0
53199835	216503446	accommodation	baseRate	Base rate	99.0	99.0	1	0	1	0
53199835	216503447	commissions	hostChannelFee	Host channel fee	24.12	24.12	0	0	0	0
53199835	216503448	totals	totalPriceFromChannel	Total price from channel	136.37	136.37	0	0	0	0
53199834	216503431	totals	totalPaid	Total paid	100.39	100.39	0	0	0	0
53199834	216503432	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199834	216503433	tax	salesTax	Sales tax	4.39	4.39	1	0	1	0
53199834	216503434	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	4.39	4.39	0	0	0	0
53199834	216503435	totals	airbnbPayoutSum	Airbnb payout sum	78.72	78.72	0	0	0	0
53199834	216503436	commissions	cancellationHostFee	Cancellation host fee	17.28	17.28	0	0	0	0
53199834	216503437	accommodation	baseRate	Base rate	61.0	61.0	1	0	1	0
53199834	216503438	commissions	hostChannelFee	Host channel fee	17.28	17.28	0	0	0	0
53199834	216503439	totals	totalPriceFromChannel	Total price from channel	100.39	100.39	0	0	0	0
53199833	216503422	totals	totalPaid	Total paid	98.19	98.19	0	0	0	0
53199833	216503423	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199833	216503424	tax	salesTax	Sales tax	2.19	2.19	1	0	1	0
53199833	216503425	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	2.19	2.19	0	0	0	0
53199833	216503426	totals	airbnbPayoutSum	Airbnb payout sum	78.72	78.72	0	0	0	0
53199833	216503427	commissions	cancellationHostFee	Cancellation host fee	17.28	17.28	0	0	0	0
53199833	216503428	accommodation	baseRate	Base rate	61.0	61.0	1	0	1	0
53199833	216503429	commissions	hostChannelFee	Host channel fee	17.28	17.28	0	0	0	0
53199833	216503430	totals	totalPriceFromChannel	Total price from channel	98.19	98.19	0	0	0	0
53199831	216503411	totals	totalPaid	Total paid	120.76	120.76	0	0	0	0
53199831	216503412	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199831	216503413	tax	salesTax	Sales tax	5.76	5.76	1	0	1	0
53199831	216503414	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	5.76	5.76	0	0	0	0
53199831	216503415	totals	airbnbPayoutSum	Airbnb payout sum	94.3	94.3	0	0	0	0
53199831	216503416	commissions	cancellationHostFee	Cancellation host fee	20.7	20.7	0	0	0	0
53199831	216503417	accommodation	baseRate	Base rate	80.0	80.0	1	0	1	0
53199831	216503418	commissions	hostChannelFee	Host channel fee	20.7	20.7	0	0	0	0
53199831	216503419	totals	totalPriceFromChannel	Total price from channel	120.76	120.76	0	0	0	0
53199828	216503385	totals	totalPaid	Total paid	350.44	350.44	0	0	0	0
53199828	216503386	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199828	216503387	tax	salesTax	Sales tax	14.44	14.44	1	0	1	0
53199828	216503388	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	14.44	14.44	0	0	0	0
53199828	216503389	totals	airbnbPayoutSum	Airbnb payout sum	275.52	275.52	0	0	0	0
53199828	216503390	commissions	cancellationHostFee	Cancellation host fee	60.48	60.48	0	0	0	0
53199828	216503391	accommodation	baseRate	Base rate	301.0	301.0	1	0	1	0
53199828	216503392	commissions	hostChannelFee	Host channel fee	60.48	60.48	0	0	0	0
53199828	216503393	totals	totalPriceFromChannel	Total price from channel	350.44	350.44	0	0	0	0
53199825	216503363	totals	totalPaid	Total paid	323.36	323.36	0	0	0	0
53199825	216503364	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199825	216503365	tax	salesTax	Sales tax	19.36	19.36	1	0	1	0
53199825	216503366	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	19.36	19.36	0	0	0	0
53199825	216503367	totals	airbnbPayoutSum	Airbnb payout sum	249.28	249.28	0	0	0	0
53199825	216503368	commissions	cancellationHostFee	Cancellation host fee	54.72	54.72	0	0	0	0
53199825	216503369	accommodation	baseRate	Base rate	269.0	269.0	1	0	1	0
53199825	216503370	commissions	hostChannelFee	Host channel fee	54.72	54.72	0	0	0	0
53199825	216503371	totals	totalPriceFromChannel	Total price from channel	323.36	323.36	0	0	0	0
53199822	216503341	totals	totalPaid	Total paid	127.59	127.59	0	0	0	0
53199822	216503342	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199822	216503343	tax	salesTax	Sales tax	2.59	2.59	1	0	1	0
53199822	216503344	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	2.59	2.59	0	0	0	0
53199822	216503345	totals	airbnbPayoutSum	Airbnb payout sum	102.5	102.5	0	0	0	0
53199822	216503346	commissions	cancellationHostFee	Cancellation host fee	22.5	22.5	0	0	0	0
53199822	216503347	accommodation	baseRate	Base rate	90.0	90.0	1	0	1	0
53199822	216503348	commissions	hostChannelFee	Host channel fee	22.5	22.5	0	0	0	0
53199822	216503349	totals	totalPriceFromChannel	Total price from channel	127.59	127.59	0	0	0	0
53199820	216503320	totals	totalPaid	Total paid	127.59	127.59	0	0	0	0
53199820	216503321	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199820	216503322	tax	salesTax	Sales tax	2.59	2.59	1	0	1	0
53199820	216503323	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	2.59	2.59	0	0	0	0
53199820	216503324	totals	airbnbPayoutSum	Airbnb payout sum	102.5	102.5	0	0	0	0
53199820	216503325	commissions	cancellationHostFee	Cancellation host fee	22.5	22.5	0	0	0	0
53199820	216503326	accommodation	baseRate	Base rate	90.0	90.0	1	0	1	0
53199820	216503327	commissions	hostChannelFee	Host channel fee	22.5	22.5	0	0	0	0
53199820	216503328	totals	totalPriceFromChannel	Total price from channel	127.59	127.59	0	0	0	0
53199817	216503292	totals	totalPaid	Total paid	232.25	232.25	0	0	0	0
53199817	216503293	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199817	216503294	tax	salesTax	Sales tax	13.25	13.25	1	0	1	0
53199817	216503295	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	13.25	13.25	0	0	0	0
53199817	216503296	totals	airbnbPayoutSum	Airbnb payout sum	179.58	179.58	0	0	0	0
53199817	216503297	commissions	cancellationHostFee	Cancellation host fee	39.42	39.42	0	0	0	0
53199817	216503298	accommodation	baseRate	Base rate	184.0	184.0	1	0	1	0
53199817	216503299	commissions	hostChannelFee	Host channel fee	39.42	39.42	0	0	0	0
53199817	216503300	totals	totalPriceFromChannel	Total price from channel	232.25	232.25	0	0	0	0
53199819	216503311	totals	totalPaid	Total paid	131.48	131.48	0	0	0	0
53199819	216503312	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199819	216503313	tax	salesTax	Sales tax	6.48	6.48	1	0	1	0
53199819	216503314	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	6.48	6.48	0	0	0	0
53199819	216503315	totals	airbnbPayoutSum	Airbnb payout sum	102.5	102.5	0	0	0	0
53199819	216503316	commissions	cancellationHostFee	Cancellation host fee	22.5	22.5	0	0	0	0
53199819	216503317	accommodation	baseRate	Base rate	90.0	90.0	1	0	1	0
53199819	216503318	commissions	hostChannelFee	Host channel fee	22.5	22.5	0	0	0	0
53199819	216503319	totals	totalPriceFromChannel	Total price from channel	131.48	131.48	0	0	0	0
53199823	216503350	totals	totalPaid	Total paid	309.43	309.43	0	0	0	0
53199823	216503351	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199823	216503352	tax	salesTax	Sales tax	18.43	18.43	1	0	1	0
53199823	216503353	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	18.43	18.43	0	0	0	0
53199823	216503354	totals	airbnbPayoutSum	Airbnb payout sum	238.62	238.62	0	0	0	0
53199823	216503355	commissions	cancellationHostFee	Cancellation host fee	52.38	52.38	0	0	0	0
53199823	216503356	accommodation	baseRate	Base rate	256.0	256.0	1	0	1	0
53199823	216503357	commissions	hostChannelFee	Host channel fee	52.38	52.38	0	0	0	0
53199823	216503358	totals	totalPriceFromChannel	Total price from channel	309.43	309.43	0	0	0	0
53199815	216503275	totals	totalPaid	Total paid	130.68	130.68	0	0	0	0
53199815	216503276	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199815	216503277	tax	salesTax	Sales tax	2.68	2.68	1	0	1	0
53199815	216503278	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	2.68	2.68	0	0	0	0
53199815	216503279	totals	airbnbPayoutSum	Airbnb payout sum	104.96	104.96	0	0	0	0
53199815	216503280	commissions	cancellationHostFee	Cancellation host fee	23.04	23.04	0	0	0	0
53199815	216503281	accommodation	baseRate	Base rate	93.0	93.0	1	0	1	0
53199815	216503282	commissions	hostChannelFee	Host channel fee	23.04	23.04	0	0	0	0
53199815	216503283	totals	totalPriceFromChannel	Total price from channel	130.68	130.68	0	0	0	0
53199814	216503264	totals	totalPaid	Total paid	100.39	100.39	0	0	0	0
53199814	216503265	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199814	216503266	tax	salesTax	Sales tax	4.39	4.39	1	0	1	0
53199814	216503267	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	4.39	4.39	0	0	0	0
53199814	216503268	totals	airbnbPayoutSum	Airbnb payout sum	78.72	78.72	0	0	0	0
53199814	216503269	commissions	cancellationHostFee	Cancellation host fee	17.28	17.28	0	0	0	0
53199814	216503270	accommodation	baseRate	Base rate	61.0	61.0	1	0	1	0
53199814	216503272	commissions	hostChannelFee	Host channel fee	17.28	17.28	0	0	0	0
53199814	216503273	totals	totalPriceFromChannel	Total price from channel	100.39	100.39	0	0	0	0
53199810	216503239	totals	totalPaid	Total paid	166.86	166.86	0	0	0	0
53199810	216503240	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199810	216503241	tax	salesTax	Sales tax	8.86	8.86	1	0	1	0
53199810	216503242	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	8.86	8.86	0	0	0	0
53199810	216503243	totals	airbnbPayoutSum	Airbnb payout sum	129.56	129.56	0	0	0	0
53199810	216503244	commissions	cancellationHostFee	Cancellation host fee	28.44	28.44	0	0	0	0
53199810	216503245	accommodation	baseRate	Base rate	123.0	123.0	1	0	1	0
53199810	216503246	commissions	hostChannelFee	Host channel fee	28.44	28.44	0	0	0	0
53199810	216503247	totals	totalPriceFromChannel	Total price from channel	166.86	166.86	0	0	0	0
53199811	216503248	totals	totalPaid	Total paid	260.33	260.33	0	0	0	0
53199811	216503249	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199811	216503250	tax	salesTax	Sales tax	10.33	10.33	1	0	1	0
53199811	216503252	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	10.33	10.33	0	0	0	0
53199811	216503254	totals	airbnbPayoutSum	Airbnb payout sum	205.0	205.0	0	0	0	0
53199811	216503256	commissions	cancellationHostFee	Cancellation host fee	45.0	45.0	0	0	0	0
53199811	216503258	accommodation	baseRate	Base rate	215.0	215.0	1	0	1	0
53199811	216503259	commissions	hostChannelFee	Host channel fee	45.0	45.0	0	0	0	0
53199811	216503260	totals	totalPriceFromChannel	Total price from channel	260.33	260.33	0	0	0	0
53199800	216503168	totals	totalPaid	Total paid	100.39	100.39	0	0	0	0
53199800	216503169	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199800	216503170	tax	salesTax	Sales tax	4.39	4.39	1	0	1	0
53199800	216503171	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	4.39	4.39	0	0	0	0
53199800	216503172	totals	airbnbPayoutSum	Airbnb payout sum	78.72	78.72	0	0	0	0
53199800	216503173	commissions	cancellationHostFee	Cancellation host fee	17.28	17.28	0	0	0	0
53199800	216503174	accommodation	baseRate	Base rate	61.0	61.0	1	0	1	0
53199800	216503175	commissions	hostChannelFee	Host channel fee	17.28	17.28	0	0	0	0
53199800	216503176	totals	totalPriceFromChannel	Total price from channel	100.39	100.39	0	0	0	0
53199799	216503159	totals	totalPaid	Total paid	380.18	380.18	0	0	0	0
53199799	216503160	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199799	216503161	tax	salesTax	Sales tax	23.18	23.18	1	0	1	0
53199799	216503162	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	23.18	23.18	0	0	0	0
53199799	216503163	totals	airbnbPayoutSum	Airbnb payout sum	292.74	292.74	0	0	0	0
53199799	216503164	commissions	cancellationHostFee	Cancellation host fee	64.26	64.26	0	0	0	0
53199799	216503165	accommodation	baseRate	Base rate	322.0	322.0	1	0	1	0
53199799	216503166	commissions	hostChannelFee	Host channel fee	64.26	64.26	0	0	0	0
53199799	216503167	totals	totalPriceFromChannel	Total price from channel	380.18	380.18	0	0	0	0
53199797	216503141	totals	totalPaid	Total paid	109.41	109.41	0	0	0	0
53199797	216503142	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199797	216503143	tax	salesTax	Sales tax	3.41	3.41	1	0	1	0
53199797	216503144	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	3.41	3.41	0	0	0	0
53199797	216503145	totals	airbnbPayoutSum	Airbnb payout sum	86.92	86.92	0	0	0	0
53199797	216503146	commissions	cancellationHostFee	Cancellation host fee	19.08	19.08	0	0	0	0
53199797	216503147	accommodation	baseRate	Base rate	71.0	71.0	1	0	1	0
53199797	216503148	commissions	hostChannelFee	Host channel fee	19.08	19.08	0	0	0	0
53199797	216503149	totals	totalPriceFromChannel	Total price from channel	109.41	109.41	0	0	0	0
53199792	216503116	totals	totalPaid	Total paid	240.82	240.82	0	0	0	0
53199792	216503117	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199792	216503118	tax	salesTax	Sales tax	13.82	13.82	1	0	1	0
53199792	216503119	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	13.82	13.82	0	0	0	0
53199792	216503120	totals	airbnbPayoutSum	Airbnb payout sum	186.14	186.14	0	0	0	0
53199792	216503121	commissions	cancellationHostFee	Cancellation host fee	40.86	40.86	0	0	0	0
53199792	216503122	accommodation	baseRate	Base rate	192.0	192.0	1	0	1	0
53199792	216503123	commissions	hostChannelFee	Host channel fee	40.86	40.86	0	0	0	0
53199792	216503124	totals	totalPriceFromChannel	Total price from channel	240.82	240.82	0	0	0	0
53199791	216503107	totals	totalPaid	Total paid	357.67	357.67	0	0	0	0
53199791	216503108	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199791	216503109	tax	salesTax	Sales tax	21.67	21.67	1	0	1	0
53199791	216503110	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	21.67	21.67	0	0	0	0
53199791	216503111	totals	airbnbPayoutSum	Airbnb payout sum	275.52	275.52	0	0	0	0
53199791	216503112	commissions	cancellationHostFee	Cancellation host fee	60.48	60.48	0	0	0	0
53199791	216503113	accommodation	baseRate	Base rate	301.0	301.0	1	0	1	0
53199791	216503114	commissions	hostChannelFee	Host channel fee	60.48	60.48	0	0	0	0
53199791	216503115	totals	totalPriceFromChannel	Total price from channel	357.67	357.67	0	0	0	0
53199790	216503098	totals	totalPaid	Total paid	604.06	604.06	0	0	0	0
53199790	216503099	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199790	216503100	tax	salesTax	Sales tax	26.06	26.06	1	0	1	0
53199790	216503101	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	26.06	26.06	0	0	0	0
53199790	216503102	totals	airbnbPayoutSum	Airbnb payout sum	473.96	473.96	0	0	0	0
53199790	216503103	commissions	cancellationHostFee	Cancellation host fee	104.04	104.04	0	0	0	0
53199790	216503104	accommodation	baseRate	Base rate	543.0	543.0	1	0	1	0
53199790	216503105	commissions	hostChannelFee	Host channel fee	104.04	104.04	0	0	0	0
53199790	216503106	totals	totalPriceFromChannel	Total price from channel	604.06	604.06	0	0	0	0
53199793	216503125	totals	totalPaid	Total paid	139.93	139.93	0	0	0	0
53199793	216503126	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199793	216503127	tax	salesTax	Sales tax	5.93	5.93	1	0	1	0
53199793	216503128	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	5.93	5.93	0	0	0	0
53199793	216503129	totals	airbnbPayoutSum	Airbnb payout sum	109.88	109.88	0	0	0	0
53199793	216503130	commissions	cancellationHostFee	Cancellation host fee	24.12	24.12	0	0	0	0
53199793	216503131	accommodation	baseRate	Base rate	99.0	99.0	1	0	1	0
53199793	216503132	commissions	hostChannelFee	Host channel fee	24.12	24.12	0	0	0	0
53199793	216503133	totals	totalPriceFromChannel	Total price from channel	139.93	139.93	0	0	0	0
53199789	216503084	totals	totalPaid	Total paid	117.88	117.88	0	0	0	0
53199789	216503087	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199789	216503089	tax	salesTax	Sales tax	2.88	2.88	1	0	1	0
53199789	216503090	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	2.88	2.88	0	0	0	0
53199789	216503092	totals	airbnbPayoutSum	Airbnb payout sum	94.3	94.3	0	0	0	0
53199789	216503094	commissions	cancellationHostFee	Cancellation host fee	20.7	20.7	0	0	0	0
53199789	216503095	accommodation	baseRate	Base rate	80.0	80.0	1	0	1	0
53199789	216503096	commissions	hostChannelFee	Host channel fee	20.7	20.7	0	0	0	0
53199789	216503097	totals	totalPriceFromChannel	Total price from channel	117.88	117.88	0	0	0	0
53199786	216503059	totals	totalPaid	Total paid	187.22	187.22	0	0	0	0
53199786	216503060	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199786	216503061	tax	salesTax	Sales tax	10.22	10.22	1	0	1	0
53199786	216503062	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	10.22	10.22	0	0	0	0
53199786	216503063	totals	airbnbPayoutSum	Airbnb payout sum	145.14	145.14	0	0	0	0
53199786	216503065	commissions	cancellationHostFee	Cancellation host fee	31.86	31.86	0	0	0	0
53199786	216503066	accommodation	baseRate	Base rate	142.0	142.0	1	0	1	0
53199786	216503067	commissions	hostChannelFee	Host channel fee	31.86	31.86	0	0	0	0
53199786	216503069	totals	totalPriceFromChannel	Total price from channel	187.22	187.22	0	0	0	0
53199784	216503050	totals	totalPaid	Total paid	166.86	166.86	0	0	0	0
53199784	216503051	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199784	216503052	tax	salesTax	Sales tax	8.86	8.86	1	0	1	0
53199784	216503053	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	8.86	8.86	0	0	0	0
53199784	216503054	totals	airbnbPayoutSum	Airbnb payout sum	129.56	129.56	0	0	0	0
53199784	216503055	commissions	cancellationHostFee	Cancellation host fee	28.44	28.44	0	0	0	0
53199784	216503056	accommodation	baseRate	Base rate	123.0	123.0	1	0	1	0
53199784	216503057	commissions	hostChannelFee	Host channel fee	28.44	28.44	0	0	0	0
53199784	216503058	totals	totalPriceFromChannel	Total price from channel	166.86	166.86	0	0	0	0
53199782	216503038	totals	totalPaid	Total paid	338.38	338.38	0	0	0	0
53199782	216503039	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199782	216503040	tax	salesTax	Sales tax	20.38	20.38	1	0	1	0
53199782	216503041	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	20.38	20.38	0	0	0	0
53199782	216503042	totals	airbnbPayoutSum	Airbnb payout sum	260.76	260.76	0	0	0	0
53199782	216503043	commissions	cancellationHostFee	Cancellation host fee	57.24	57.24	0	0	0	0
53199782	216503044	accommodation	baseRate	Base rate	283.0	283.0	1	0	1	0
53199782	216503045	commissions	hostChannelFee	Host channel fee	57.24	57.24	0	0	0	0
53199782	216503046	totals	totalPriceFromChannel	Total price from channel	338.38	338.38	0	0	0	0
53199777	216503018	totals	totalPaid	Total paid	166.86	166.86	0	0	0	0
53199777	216503019	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199777	216503020	tax	salesTax	Sales tax	8.86	8.86	1	0	1	0
53199777	216503021	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	8.86	8.86	0	0	0	0
53199777	216503022	totals	airbnbPayoutSum	Airbnb payout sum	129.56	129.56	0	0	0	0
53199777	216503023	commissions	cancellationHostFee	Cancellation host fee	28.44	28.44	0	0	0	0
53199777	216503024	accommodation	baseRate	Base rate	123.0	123.0	1	0	1	0
53199777	216503025	commissions	hostChannelFee	Host channel fee	28.44	28.44	0	0	0	0
53199777	216503026	totals	totalPriceFromChannel	Total price from channel	166.86	166.86	0	0	0	0
53199776	216503009	totals	totalPaid	Total paid	100.39	100.39	0	0	0	0
53199776	216503010	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199776	216503011	tax	salesTax	Sales tax	4.39	4.39	1	0	1	0
53199776	216503012	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	4.39	4.39	0	0	0	0
53199776	216503013	totals	airbnbPayoutSum	Airbnb payout sum	78.72	78.72	0	0	0	0
53199776	216503014	commissions	cancellationHostFee	Cancellation host fee	17.28	17.28	0	0	0	0
53199776	216503015	accommodation	baseRate	Base rate	61.0	61.0	1	0	1	0
53199776	216503016	commissions	hostChannelFee	Host channel fee	17.28	17.28	0	0	0	0
53199776	216503017	totals	totalPriceFromChannel	Total price from channel	100.39	100.39	0	0	0	0
53199773	216502986	totals	totalPaid	Total paid	148.63	148.63	0	0	0	0
53199773	216502987	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199773	216502988	tax	salesTax	Sales tax	7.63	7.63	1	0	1	0
53199773	216502989	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	7.63	7.63	0	0	0	0
53199773	216502990	totals	airbnbPayoutSum	Airbnb payout sum	115.62	115.62	0	0	0	0
53199773	216502991	commissions	cancellationHostFee	Cancellation host fee	25.38	25.38	0	0	0	0
53199773	216502992	accommodation	baseRate	Base rate	106.0	106.0	1	0	1	0
53199773	216502993	commissions	hostChannelFee	Host channel fee	25.38	25.38	0	0	0	0
53199773	216502994	totals	totalPriceFromChannel	Total price from channel	148.63	148.63	0	0	0	0
53199770	216502963	totals	totalPaid	Total paid	100.39	100.39	0	0	0	0
53199770	216502964	fee	cleaningFee	Cleaning fee	35.0	35.0	1	0	1	0
53199770	216502965	tax	salesTax	Sales tax	4.39	4.39	1	0	1	0
